gender,age_group,edu_level,personal_income,avg_use_time_min,leisure_score,utility_score,cluster,classified_type,daily_prompt_count,total_power_consumed,total_cooling_consumed,total_carbon_emission,total_water_footprint
여성,40~49,4년제이상 대학,200만원 ~ 300만원,37.8225,1.9647890155,2.95327519325,0,Unclassified,25.215,0.126075,12607.5,5.34558e-05,126.075
여성,30~39,4년제이상 대학,200만원 ~ 300만원,38.01,1.7769291335,2.5662508215,0,Unclassified,25.34,0.1267,12670.0,5.37208e-05,126.7
여성,20~29,4년제이상 대학,300만원 ~ 400만원,40.4525,4.5949646452871,0.1141048085031477,0,Unclassified,26.968333333333334,0.1348416666666666,13484.166666666666,5.717286666666664e-05,134.84166666666667
여성,20~29,고등학교,300만원 ~ 400만원,41.35249999999999,2.08600912275,3.040952876,0,Unclassified,27.568333333333328,0.1378416666666666,13784.166666666664,5.8444866666666646e-05,137.84166666666664
남성,20~29,4년제이상 대학,300만원 ~ 400만원,40.935,10.73465614769168,0.0,1,Strong Overconsuming,27.290000000000003,0.13645,13645.000000000002,5.7854799999999994e-05,136.45000000000002
여성,60이상,"2,3년제 전문대학",소득없음,43.2675,0.0,14.722704706816508,2,Strong Utilitarian,28.845,0.144225,14422.5,6.11514e-05,144.225
남성,30~39,고등학교,소득없음,46.02,0.0,11.656232044756988,2,Strong Utilitarian,30.680000000000003,0.1534,15340.000000000002,6.50416e-05,153.40000000000003
남성,16~19,고등학교,300만원 ~ 400만원,42.115,13.407604318403894,2.6158056878641824,1,Strong Overconsuming,28.076666666666668,0.1403833333333333,14038.333333333334,5.9522533333333325e-05,140.38333333333335
여성,20~29,"2,3년제 전문대학",300만원 ~ 400만원,41.0625,2.27921179875,3.319697623,0,Unclassified,27.375,0.136875,13687.5,5.8034999999999996e-05,136.875
여성,50~59,고등학교,200만원 ~ 300만원,37.78,2.630101225,3.882686896,0,Unclassified,25.186666666666667,0.1259333333333333,12593.333333333334,5.339573333333333e-05,125.93333333333334
남성,60이상,4년제이상 대학,300만원 ~ 400만원,35.977500000000006,14.47716053823716,1.1408853687932234,1,Overconsuming,23.985000000000003,0.119925,11992.500000000002,5.0848200000000006e-05,119.92500000000003
여성,50~59,"2,3년제 전문대학",300만원 ~ 400만원,36.955,2.75316104375,4.105086759250001,0,Unclassified,24.636666666666667,0.1231833333333333,12318.333333333334,5.222973333333332e-05,123.18333333333334
여성,16~19,4년제이상 대학,300만원 ~ 400만원,40.7325,3.5318696095,4.926638943,0,Unclassified,27.155,0.135775,13577.5,5.75686e-05,135.775
남성,20~29,4년제이상 대학,200만원 ~ 300만원,41.47,0.6306947602291093,13.29209620315671,0,Strong Utilitarian,27.646666666666665,0.1382333333333333,13823.333333333332,5.861093333333332e-05,138.23333333333332
여성,20~29,고등학교,300만원 ~ 400만원,41.35249999999999,0.0,18.50058579254121,0,Strong Utilitarian,27.568333333333328,0.1378416666666666,13784.166666666664,5.8444866666666646e-05,137.84166666666664
여성,30~39,4년제이상 대학,300만원 ~ 400만원,37.475,12.038170830430412,0.0,1,Overconsuming,24.98333333333333,0.1249166666666666,12491.666666666668,5.296466666666664e-05,124.91666666666669
남성,20~29,중졸이하,300만원 ~ 400만원,46.69,9.540957494249998,15.67419952475,2,Strong Utilitarian,31.126666666666665,0.1556333333333333,15563.333333333332,6.598853333333331e-05,155.63333333333333
남성,20~29,4년제이상 대학,300만원 ~ 400만원,40.935,1.6047546285,2.3957187745,0,Unclassified,27.290000000000003,0.13645,13645.000000000002,5.7854799999999994e-05,136.45000000000002
여성,20~29,고등학교,100만원 미만,43.0125,7.09315198,10.35756977425,2,Strong Utilitarian,28.675,0.143375,14337.5,6.0790999999999994e-05,143.375
여성,30~39,4년제이상 대학,300만원 ~ 400만원,37.475,0.0,11.638459337561727,0,Utilitarian,24.98333333333333,0.1249166666666666,12491.666666666668,5.296466666666664e-05,124.91666666666669
남성,50~59,고등학교,200만원 ~ 300만원,38.2625,0.0,14.241062415333726,0,Utilitarian,25.508333333333336,0.1275416666666667,12754.166666666668,5.407766666666668e-05,127.54166666666669
남성,20~29,4년제이상 대학,200만원 ~ 300만원,41.47,0.0,16.744582493776292,0,Strong Utilitarian,27.646666666666665,0.1382333333333333,13823.333333333332,5.861093333333332e-05,138.23333333333332
남성,50~59,고등학교,400만원 ~ 500만원,38.2225,3.93470011675,5.684018986,0,Unclassified,25.481666666666666,0.1274083333333333,12740.833333333332,5.402113333333331e-05,127.40833333333332
남성,20~29,고등학교,소득없음,48.9975,2.3789507047500003,3.3868062195,2,Unclassified,32.665,0.163325,16332.5,6.92498e-05,163.32500000000002
여성,30~39,4년제이상 대학,200만원 ~ 300만원,38.01,1.7769291335,2.5662508215,0,Unclassified,25.34,0.1267,12670.0,5.37208e-05,126.7
여성,40~49,고등학교,300만원 ~ 400만원,38.1875,0.0,17.112388052346493,0,Utilitarian,25.45833333333333,0.1272916666666666,12729.166666666666,5.397166666666664e-05,127.29166666666666
남성,20~29,4년제이상 대학,300만원 ~ 400만원,40.935,1.6047546285,2.3957187745,0,Unclassified,27.290000000000003,0.13645,13645.000000000002,5.7854799999999994e-05,136.45000000000002
여성,30~39,고등학교,400만원 ~ 500만원,38.87,0.0,18.601957781447275,0,Utilitarian,25.91333333333333,0.1295666666666666,12956.666666666666,5.4936266666666644e-05,129.56666666666666
여성,40~49,4년제이상 대학,300만원 ~ 400만원,37.2875,0.0,9.723116750538038,0,Utilitarian,24.85833333333333,0.1242916666666666,12429.166666666668,5.269966666666664e-05,124.29166666666669
남성,20~29,4년제이상 대학,300만원 ~ 400만원,40.935,8.381309952785703,0.0,1,Strong Overconsuming,27.290000000000003,0.13645,13645.000000000002,5.7854799999999994e-05,136.45000000000002
여성,40~49,고등학교,300만원 ~ 400만원,38.1875,0.0,15.854215029098686,0,Utilitarian,25.45833333333333,0.1272916666666666,12729.166666666666,5.397166666666664e-05,127.29166666666666
여성,40~49,"2,3년제 전문대학",300만원 ~ 400만원,37.8975,0.0,11.923112722864335,0,Utilitarian,25.265,0.126325,12632.5,5.356179999999999e-05,126.325
남성,30~39,4년제이상 대학,200만원 ~ 300만원,38.4925,1.6828258975,2.492333022,0,Unclassified,25.661666666666665,0.1283083333333333,12830.833333333332,5.440273333333332e-05,128.30833333333334
남성,16~19,"2,3년제 전문대학",400만원 ~ 500만원,42.32000000000001,5.48696529275,7.63437696575,0,Strong Utilitarian,28.21333333333334,0.1410666666666667,14106.66666666667,5.9812266666666683e-05,141.0666666666667
여성,30~39,4년제이상 대학,소득없음,44.6375,14.81944454615054,0.0,1,Strong Overconsuming,29.758333333333336,0.1487916666666666,14879.166666666668,6.308766666666664e-05,148.79166666666669
여성,20~29,4년제이상 대학,200만원 ~ 300만원,40.9875,1.76900072175,2.52598145775,0,Unclassified,27.325,0.136625,13662.5,5.7928999999999994e-05,136.625
여성,30~39,"2,3년제 전문대학",300만원 ~ 400만원,38.085,0.0,10.557482346606417,0,Utilitarian,25.39,0.12695,12695.0,5.38268e-05,126.95
여성,40~49,고등학교,400만원 ~ 500만원,38.6825,0.0,18.42046989924472,0,Utilitarian,25.78833333333333,0.1289416666666666,12894.166666666666,5.467126666666663e-05,128.94166666666666
남성,30~39,4년제이상 대학,200만원 ~ 300만원,38.4925,0.0,8.457464908399453,0,Utilitarian,25.661666666666665,0.1283083333333333,12830.833333333332,5.440273333333332e-05,128.30833333333334
여성,50~59,고등학교,400만원 ~ 500만원,37.74,17.964131658281975,0.0,1,Overconsuming,25.16,0.1258,12580.0,5.33392e-05,125.8
남성,20~29,고등학교,300만원 ~ 400만원,41.835,12.253538001823172,0.0,1,Strong Overconsuming,27.89,0.13945,13945.0,5.912679999999999e-05,139.45000000000002
남성,20~29,고등학교,300만원 ~ 400만원,41.835,15.200896052405549,0.0,1,Strong Overconsuming,27.89,0.13945,13945.0,5.912679999999999e-05,139.45000000000002
남성,50~59,고등학교,200만원 ~ 300만원,38.2625,2.535997989,3.8087690965,0,Unclassified,25.508333333333336,0.1275416666666667,12754.166666666668,5.407766666666668e-05,127.54166666666669
여성,30~39,4년제이상 대학,300만원 ~ 400만원,37.475,1.70678627625,2.50990593775,0,Unclassified,24.98333333333333,0.1249166666666666,12491.666666666668,5.296466666666664e-05,124.91666666666669
여성,30~39,4년제이상 대학,소득없음,44.6375,13.877740769254125,0.0,1,Strong Overconsuming,29.758333333333336,0.1487916666666666,14879.166666666668,6.308766666666664e-05,148.79166666666669
여성,20~29,4년제이상 대학,300만원 ~ 400만원,40.4525,0.0,12.644249633600648,0,Strong Utilitarian,26.968333333333334,0.1348416666666666,13484.166666666666,5.717286666666664e-05,134.84166666666667
여성,30~39,"2,3년제 전문대학",200만원 ~ 300만원,38.620000000000005,11.9159120058526,0.0,1,Overconsuming,25.74666666666667,0.1287333333333333,12873.333333333336,5.458293333333332e-05,128.73333333333335
남성,20~29,"2,3년제 전문대학",200만원 ~ 300만원,42.080000000000005,0.0,11.613026182282026,0,Strong Utilitarian,28.053333333333335,0.1402666666666667,14026.66666666667,5.9473066666666685e-05,140.2666666666667
여성,16~19,4년제이상 대학,300만원 ~ 400만원,40.7325,0.0,14.993465823344607,0,Strong Utilitarian,27.155,0.135775,13577.5,5.75686e-05,135.775
남성,20~29,"2,3년제 전문대학",소득없음,48.7075,14.032557192977356,0.0,2,Strong Overconsuming,32.47166666666667,0.1623583333333333,16235.833333333336,6.883993333333332e-05,162.35833333333335
남성,40~49,4년제이상 대학,200만원 ~ 300만원,38.305,1.8706857795,2.87935739375,0,Unclassified,25.536666666666665,0.1276833333333333,12768.333333333332,5.4137733333333315e-05,127.68333333333332
남성,20~29,고등학교,300만원 ~ 400만원,41.835,13.939448745979114,0.0,1,Strong Overconsuming,27.89,0.13945,13945.0,5.912679999999999e-05,139.45000000000002
여성,20~29,4년제이상 대학,300만원 ~ 400만원,40.4525,17.408799736157132,0.0,1,Strong Overconsuming,26.968333333333334,0.1348416666666666,13484.166666666666,5.717286666666664e-05,134.84166666666667
남성,30~39,"2,3년제 전문대학",200만원 ~ 300만원,39.102500000000006,6.647198671213289,0.0,1,Overconsuming,26.06833333333334,0.1303416666666667,13034.16666666667,5.5264866666666673e-05,130.3416666666667
남성,60이상,"2,3년제 전문대학",100만원 ~ 200만원,42.0275,6.5080817925,9.92618863575,0,Strong Utilitarian,28.01833333333333,0.1400916666666666,14009.166666666668,5.939886666666663e-05,140.09166666666667
남성,20~29,"2,3년제 전문대학",300만원 ~ 400만원,41.545,0.0,19.296442400421743,0,Strong Utilitarian,27.69666666666667,0.1384833333333333,13848.333333333334,5.871693333333331e-05,138.48333333333335
여성,20~29,4년제이상 대학,300만원 ~ 400만원,40.4525,2.120558256545188,14.317966794043986,0,Strong Utilitarian,26.968333333333334,0.1348416666666666,13484.166666666666,5.717286666666664e-05,134.84166666666667
여성,20~29,4년제이상 대학,300만원 ~ 400만원,40.4525,1.6988578645,2.469636574,0,Unclassified,26.968333333333334,0.1348416666666666,13484.166666666666,5.717286666666664e-05,134.84166666666667
여성,20~29,"2,3년제 전문대학",300만원 ~ 400만원,41.0625,16.101497520069575,0.0,1,Strong Overconsuming,27.375,0.136875,13687.5,5.8034999999999996e-05,136.875
여성,30~39,고등학교,300만원 ~ 400만원,38.375,8.012492379260419,0.0,1,Overconsuming,25.58333333333333,0.1279166666666666,12791.666666666666,5.4236666666666635e-05,127.91666666666666
여성,20~29,4년제이상 대학,300만원 ~ 400만원,40.4525,10.053729133901395,0.0,1,Strong Overconsuming,26.968333333333334,0.1348416666666666,13484.166666666666,5.717286666666664e-05,134.84166666666667
여성,20~29,4년제이상 대학,200만원 ~ 300만원,40.9875,8.79667643103784,0.0,1,Strong Overconsuming,27.325,0.136625,13662.5,5.7928999999999994e-05,136.625
여성,40~49,4년제이상 대학,소득없음,44.45,0.0,12.07169740742316,2,Strong Utilitarian,29.633333333333336,0.1481666666666667,14816.666666666668,6.282266666666668e-05,148.16666666666669
남성,20~29,"2,3년제 전문대학",소득없음,48.7075,2.57215338075,3.6655509665,2,Unclassified,32.47166666666667,0.1623583333333333,16235.833333333336,6.883993333333332e-05,162.35833333333335
남성,30~39,"2,3년제 전문대학",200만원 ~ 300만원,39.102500000000006,2.26317983175,3.342394071,0,Unclassified,26.06833333333334,0.1303416666666667,13034.16666666667,5.5264866666666673e-05,130.3416666666667
여성,40~49,고등학교,500만원 ~ 600만원,41.875,14.795918183612518,3.562052738803647,1,Strong Overconsuming,27.916666666666668,0.1395833333333333,13958.333333333334,5.9183333333333326e-05,139.58333333333334
남성,20~29,"2,3년제 전문대학",300만원 ~ 400만원,41.545,2.18510856275,3.2457798235,0,Unclassified,27.69666666666667,0.1384833333333333,13848.333333333334,5.871693333333331e-05,138.48333333333335
여성,50~59,고등학교,300만원 ~ 400만원,37.245000000000005,0.0,13.984917135472015,0,Utilitarian,24.83,0.12415,12415.000000000002,5.2639599999999997e-05,124.15000000000002
남성,30~39,고등학교,200만원 ~ 300만원,39.3925,2.06997715575,3.063649324,0,Unclassified,26.261666666666667,0.1313083333333333,13130.833333333334,5.567473333333332e-05,131.30833333333334
남성,50~59,4년제이상 대학,300만원 ~ 400만원,36.8275,8.760016817974172,0.0,1,Overconsuming,24.551666666666662,0.1227583333333333,12275.833333333332,5.2049533333333324e-05,122.75833333333333
남성,40~49,4년제이상 대학,300만원 ~ 400만원,37.77,13.990733513115654,0.0,1,Overconsuming,25.180000000000003,0.1259,12590.000000000002,5.3381600000000004e-05,125.90000000000002
남성,40~49,4년제이상 대학,300만원 ~ 400만원,37.77,1.8005429222499998,2.82301251,0,Unclassified,25.180000000000003,0.1259,12590.000000000002,5.3381600000000004e-05,125.90000000000002
남성,40~49,고등학교,200만원 ~ 300만원,39.205,12.52898415544736,0.0,1,Overconsuming,26.136666666666667,0.1306833333333333,13068.333333333334,5.540973333333331e-05,130.68333333333334
남성,30~39,고등학교,소득없음,46.02,2.3868791165000003,3.42707558325,2,Unclassified,30.680000000000003,0.1534,15340.000000000002,6.50416e-05,153.40000000000003
남성,20~29,고등학교,소득없음,48.9975,2.3789507047500003,3.3868062195,2,Unclassified,32.665,0.163325,16332.5,6.92498e-05,163.32500000000002
여성,20~29,고등학교,200만원 ~ 300만원,41.8875,2.15615198,3.09729775975,0,Unclassified,27.925,0.139625,13962.5,5.9201e-05,139.625
남성,60이상,고등학교,소득없음,44.04,21.776943970529626,4.635600838324841,1,Strong Overconsuming,29.36,0.1468,14680.0,6.224320000000001e-05,146.8
여성,50~59,4년제이상 대학,소득없음,43.5075,2.5598519275,3.67479685325,2,Unclassified,29.005,0.145025,14502.5,6.14906e-05,145.025
여성,16~19,"2,3년제 전문대학",200만원 ~ 300만원,41.877500000000005,4.182366401,5.83304487575,0,Unclassified,27.918333333333337,0.1395916666666667,13959.166666666668,5.918686666666668e-05,139.59166666666667
남성,30~39,고등학교,100만원 ~ 200만원,44.2975,4.33281048825,6.9084525885,2,Strong Utilitarian,29.531666666666663,0.1476583333333333,14765.833333333334,6.260713333333331e-05,147.65833333333333
여성,40~49,고등학교,소득없음,45.35,13.285498528160534,0.0,1,Strong Overconsuming,30.23333333333333,0.1511666666666666,15116.666666666668,6.409466666666663e-05,151.16666666666669
여성,20~29,"2,3년제 전문대학",400만원 ~ 500만원,41.557500000000005,16.049832275783373,0.8033634777913283,1,Strong Overconsuming,27.705,0.138525,13852.500000000002,5.8734600000000005e-05,138.52500000000003
남성,16~19,"2,3년제 전문대학",100만원 ~ 200만원,47.26500000000001,6.3510964975,9.60393034075,2,Strong Utilitarian,31.510000000000005,0.15755,15755.000000000002,6.680119999999999e-05,157.55
남성,20~29,"2,3년제 전문대학",400만원 ~ 500만원,42.040000000000006,0.3722668724116036,15.27680244017855,0,Strong Utilitarian,28.02666666666667,0.1401333333333333,14013.333333333336,5.941653333333332e-05,140.13333333333335
남성,50~59,고등학교,200만원 ~ 300만원,38.2625,0.0,13.52150949613296,0,Utilitarian,25.508333333333336,0.1275416666666667,12754.166666666668,5.407766666666668e-05,127.54166666666669
여성,20~29,고등학교,400만원 ~ 500만원,41.8475,3.55485410775,4.97254764925,0,Unclassified,27.89833333333333,0.1394916666666666,13949.166666666664,5.9144466666666635e-05,139.49166666666665
남성,40~49,4년제이상 대학,300만원 ~ 400만원,37.77,1.8005429222499998,2.82301251,0,Unclassified,25.180000000000003,0.1259,12590.000000000002,5.3381600000000004e-05,125.90000000000002
여성,50~59,"2,3년제 전문대학",300만원 ~ 400만원,36.955,15.600059913642312,1.687843160391647,1,Overconsuming,24.636666666666667,0.1231833333333333,12318.333333333334,5.222973333333332e-05,123.18333333333334
여성,20~29,고등학교,100만원 미만,43.0125,19.425418308125103,3.721125915848517,1,Strong Overconsuming,28.675,0.143375,14337.5,6.0790999999999994e-05,143.375
여성,30~39,중졸이하,소득없음,50.3925,19.97144368676848,9.504329869859603,2,Strong Utilitarian,33.595,0.1679749999999999,16797.5,7.122139999999996e-05,167.975
여성,40~49,4년제이상 대학,200만원 ~ 300만원,37.8225,1.9647890155,2.95327519325,0,Unclassified,25.215,0.126075,12607.5,5.34558e-05,126.075
남성,30~39,4년제이상 대학,100만원 ~ 200만원,43.3975,3.94565923,6.3371362865,2,Strong Utilitarian,28.93166666666667,0.1446583333333333,14465.833333333334,6.133513333333331e-05,144.65833333333333
남성,20~29,고등학교,200만원 ~ 300만원,42.37,8.312942253674027,0.0,1,Strong Overconsuming,28.246666666666663,0.1412333333333333,14123.333333333334,5.988293333333331e-05,141.23333333333335
남성,20~29,고등학교,소득없음,48.9975,11.624736123245835,0.0,2,Strong Overconsuming,32.665,0.163325,16332.5,6.92498e-05,163.32500000000002
여성,50~59,4년제이상 대학,200만원 ~ 300만원,36.88,0.0,8.627465561156876,0,Utilitarian,24.58666666666667,0.1229333333333333,12293.333333333334,5.212373333333332e-05,122.93333333333334
여성,30~39,4년제이상 대학,300만원 ~ 400만원,37.475,1.70678627625,2.50990593775,0,Unclassified,24.98333333333333,0.1249166666666666,12491.666666666668,5.296466666666664e-05,124.91666666666669
여성,30~39,고등학교,200만원 ~ 300만원,38.91,6.789176965678731,0.0,1,Overconsuming,25.94,0.1296999999999999,12969.999999999998,5.499279999999995e-05,129.7
남성,16~19,4년제이상 대학,소득없음,48.3775,3.8248111915,5.2724922865,2,Unclassified,32.251666666666665,0.1612583333333333,16125.833333333332,6.837353333333333e-05,161.25833333333333
남성,20~29,고등학교,200만원 ~ 300만원,42.37,13.394650783161378,0.0,1,Strong Overconsuming,28.246666666666663,0.1412333333333333,14123.333333333334,5.988293333333331e-05,141.23333333333335
남성,30~39,4년제이상 대학,300만원 ~ 400만원,37.9575,1.61268304025,2.43598813825,0,Unclassified,25.305000000000003,0.126525,12652.500000000002,5.3646599999999996e-05,126.52500000000002
여성,20~29,4년제이상 대학,300만원 ~ 400만원,40.4525,0.0,15.602069370464145,0,Strong Utilitarian,26.968333333333334,0.1348416666666666,13484.166666666666,5.717286666666664e-05,134.84166666666667
여성,50~59,4년제이상 대학,200만원 ~ 300만원,36.88,0.0,18.447916889702466,0,Utilitarian,24.58666666666667,0.1229333333333333,12293.333333333334,5.212373333333332e-05,122.93333333333334
여성,40~49,4년제이상 대학,200만원 ~ 300만원,37.8225,1.9647890155,2.95327519325,0,Unclassified,25.215,0.126075,12607.5,5.34558e-05,126.075
여성,40~49,고등학교,소득없음,45.35,2.6688422345,3.8880177545,2,Unclassified,30.23333333333333,0.1511666666666666,15116.666666666668,6.409466666666663e-05,151.16666666666669
남성,40~49,"2,3년제 전문대학",300만원 ~ 400만원,38.38,13.943818950076102,0.0,1,Overconsuming,25.58666666666667,0.1279333333333333,12793.333333333334,5.424373333333332e-05,127.93333333333334
여성,60이상,대학원 이상,300만원 ~ 400만원,55.0825,32.27360104358648,17.018836383657987,2,Strong Utilitarian,36.72166666666667,0.1836083333333333,18360.833333333336,7.784993333333331e-05,183.60833333333335
여성,16~19,고등학교,300만원 ~ 400만원,41.63249999999999,3.91902086775,5.497955245,0,Unclassified,27.754999999999995,0.1387749999999999,13877.499999999998,5.884059999999996e-05,138.77499999999998
남성,60이상,"2,3년제 전문대학",소득없음,43.75,16.231687240076255,3.730165349468675,1,Strong Overconsuming,29.166666666666668,0.1458333333333333,14583.333333333334,6.183333333333331e-05,145.83333333333334
남성,50~59,4년제이상 대학,500만원 ~ 600만원,40.515,0.0,16.880079010921538,0,Strong Utilitarian,27.01,0.13505,13505.0,5.72612e-05,135.05
남성,16~19,"2,3년제 전문대학",400만원 ~ 500만원,42.32000000000001,5.48696529275,7.63437696575,0,Strong Utilitarian,28.21333333333334,0.1410666666666667,14106.66666666667,5.9812266666666683e-05,141.0666666666667
여성,50~59,4년제이상 대학,소득없음,43.5075,2.5598519275,3.67479685325,2,Unclassified,29.005,0.145025,14502.5,6.14906e-05,145.025
여성,20~29,고등학교,200만원 ~ 300만원,41.8875,0.0,8.14389446094702,0,Strong Utilitarian,27.925,0.139625,13962.5,5.9201e-05,139.625
남성,30~39,4년제이상 대학,300만원 ~ 400만원,37.9575,1.61268304025,2.43598813825,0,Unclassified,25.305000000000003,0.126525,12652.500000000002,5.3646599999999996e-05,126.52500000000002
남성,30~39,4년제이상 대학,소득없음,45.12,1.99972785825,2.85575928125,2,Unclassified,30.08,0.1504,15040.0,6.37696e-05,150.4
남성,40~49,4년제이상 대학,300만원 ~ 400만원,37.77,1.8005429222499998,2.82301251,0,Unclassified,25.180000000000003,0.1259,12590.000000000002,5.3381600000000004e-05,125.90000000000002
남성,40~49,4년제이상 대학,300만원 ~ 400만원,37.77,0.0,14.875793697490629,0,Utilitarian,25.180000000000003,0.1259,12590.000000000002,5.3381600000000004e-05,125.90000000000002
여성,30~39,4년제이상 대학,소득없음,44.6375,0.0,19.654050538789303,2,Strong Utilitarian,29.758333333333336,0.1487916666666666,14879.166666666668,6.308766666666664e-05,148.79166666666669
남성,30~39,"2,3년제 전문대학",300만원 ~ 400만원,38.5675,1.370027220592517,13.910356296334852,0,Utilitarian,25.71166666666667,0.1285583333333333,12855.833333333334,5.4508733333333315e-05,128.55833333333334
남성,60이상,4년제이상 대학,200만원 ~ 300만원,36.5125,9.37675453267697,0.3562896643945423,1,Overconsuming,24.34166666666667,0.1217083333333333,12170.833333333334,5.1604333333333316e-05,121.70833333333334
여성,20~29,"2,3년제 전문대학",200만원 ~ 300만원,41.5975,0.9557482199483868,14.169322648666284,0,Strong Utilitarian,27.731666666666666,0.1386583333333333,13865.833333333332,5.879113333333331e-05,138.65833333333333
여성,30~39,고등학교,소득없음,45.5375,0.5872631866611076,18.89922595575262,2,Strong Utilitarian,30.35833333333333,0.1517916666666666,15179.166666666668,6.435966666666664e-05,151.79166666666669
남성,50~59,4년제이상 대학,300만원 ~ 400만원,36.8275,0.0,11.522531006061277,0,Utilitarian,24.551666666666662,0.1227583333333333,12275.833333333332,5.2049533333333324e-05,122.75833333333333
남성,50~59,고등학교,300만원 ~ 400만원,37.7275,0.1996117622956217,13.947644380328953,0,Utilitarian,25.151666666666667,0.1257583333333333,12575.833333333334,5.3321533333333314e-05,125.75833333333334
남성,30~39,고등학교,300만원 ~ 400만원,38.8575,11.260768329259472,0.0,1,Overconsuming,25.905,0.129525,12952.5,5.49186e-05,129.525
남성,40~49,4년제이상 대학,200만원 ~ 300만원,38.305,14.958926245628188,0.1876829041826373,1,Overconsuming,25.536666666666665,0.1276833333333333,12768.333333333332,5.4137733333333315e-05,127.68333333333332
남성,30~39,고등학교,300만원 ~ 400만원,38.8575,11.786562177219942,0.0,1,Overconsuming,25.905,0.129525,12952.5,5.49186e-05,129.525
여성,50~59,4년제이상 대학,300만원 ~ 400만원,36.345,9.36991854614008,0.0,1,Overconsuming,24.23,0.12115,12115.0,5.13676e-05,121.15
여성,40~49,4년제이상 대학,100만원 ~ 200만원,42.7275,16.756669110735213,0.0,1,Strong Overconsuming,28.485,0.142425,14242.5,6.03882e-05,142.425
여성,60이상,고등학교,300만원 ~ 400만원,36.395,1.1885816093969988,11.059029771799985,0,Utilitarian,24.263333333333332,0.1213166666666666,12131.666666666668,5.143826666666664e-05,121.31666666666668
여성,60이상,고등학교,200만원 ~ 300만원,36.93,4.14614902,5.87655842375,0,Unclassified,24.62,0.1231,12310.0,5.21944e-05,123.10000000000001
여성,30~39,고등학교,300만원 ~ 400만원,38.375,2.0939375345,3.08122223975,0,Unclassified,25.58333333333333,0.1279166666666666,12791.666666666666,5.4236666666666635e-05,127.91666666666666
남성,20~29,4년제이상 대학,300만원 ~ 400만원,40.935,13.474897153213613,3.3687578671220044,1,Strong Overconsuming,27.290000000000003,0.13645,13645.000000000002,5.7854799999999994e-05,136.45000000000002
여성,50~59,4년제이상 대학,200만원 ~ 300만원,36.88,5.81059205255225,0.0,0,Unclassified,24.58666666666667,0.1229333333333333,12293.333333333334,5.212373333333332e-05,122.93333333333334
여성,40~49,4년제이상 대학,400만원 ~ 500만원,37.7825,3.36349114325,4.82852508275,0,Unclassified,25.188333333333333,0.1259416666666666,12594.166666666666,5.3399266666666635e-05,125.94166666666666
남성,16~19,"2,3년제 전문대학",700만원 이상,46.510000000000005,53.53011680989349,68.66312137258596,3,Strong Utilitarian,31.00666666666667,0.1550333333333333,15503.333333333336,6.573413333333332e-05,155.03333333333336
여성,40~49,"2,3년제 전문대학",500만원 ~ 600만원,41.585,6.29761913975,8.92540141175,0,Strong Utilitarian,27.723333333333333,0.1386166666666666,13861.666666666666,5.877346666666664e-05,138.61666666666667
여성,50~59,4년제이상 대학,400만원 ~ 500만원,36.84,10.954589912724574,0.0,1,Overconsuming,24.56,0.1228,12280.000000000002,5.20672e-05,122.80000000000003
남성,16~19,4년제이상 대학,400만원 ~ 500만원,41.71,0.0,19.03117784266604,0,Strong Utilitarian,27.80666666666667,0.1390333333333333,13903.333333333334,5.8950133333333316e-05,139.03333333333333
여성,50~59,"2,3년제 전문대학",400만원 ~ 500만원,37.45,12.154948567499488,0.0,1,Overconsuming,24.96666666666667,0.1248333333333333,12483.333333333334,5.2929333333333315e-05,124.83333333333334
여성,20~29,4년제이상 대학,200만원 ~ 300만원,40.9875,0.0,15.158320974197087,0,Strong Utilitarian,27.325,0.136625,13662.5,5.7928999999999994e-05,136.625
남성,30~39,4년제이상 대학,500만원 ~ 600만원,41.645,5.4353020875,7.614398191499999,0,Strong Utilitarian,27.763333333333332,0.1388166666666666,13881.666666666668,5.885826666666663e-05,138.8166666666667
남성,20~29,"2,3년제 전문대학",300만원 ~ 400만원,41.545,2.18510856275,3.2457798235,0,Unclassified,27.69666666666667,0.1384833333333333,13848.333333333334,5.871693333333331e-05,138.48333333333335
남성,30~39,4년제이상 대학,400만원 ~ 500만원,38.4525,13.039902782912332,0.0,1,Overconsuming,25.635,0.128175,12817.5,5.4346200000000005e-05,128.175
여성,20~29,고등학교,200만원 ~ 300만원,41.8875,2.15615198,3.09729775975,0,Unclassified,27.925,0.139625,13962.5,5.9201e-05,139.625
여성,20~29,4년제이상 대학,소득없음,47.615,2.0859026825,2.889407717,2,Unclassified,31.743333333333336,0.1587166666666666,15871.666666666668,6.729586666666664e-05,158.71666666666667
남성,40~49,고등학교,소득없음,45.8325,2.5747389985,3.814099955,2,Unclassified,30.555000000000003,0.152775,15277.500000000002,6.477659999999999e-05,152.77500000000003
여성,50~59,4년제이상 대학,200만원 ~ 300만원,36.88,14.779794604778225,0.2940141241160927,1,Overconsuming,24.58666666666667,0.1229333333333333,12293.333333333334,5.212373333333332e-05,122.93333333333334
여성,60이상,4년제이상 대학,400만원 ~ 500만원,35.99,0.0,19.43780382708746,0,Utilitarian,23.993333333333336,0.1199666666666666,11996.666666666668,5.0865866666666636e-05,119.96666666666668
